Division	SeqNumber	ID1	ID2	NoSites	dn	ds	dnds
Alligator	15591	XM_014609754_AM	XM_006021651_AS	1406	0.00312777	0.04469083	0.0699868407008776
Alligator	15592	XM_006034217_AS	XM_006265089_AM	369	0.01341363	0.03290202	0.407684087481559
Alligator	15593	XM_006278600_AM	XM_014526059_AS	630	0.00346241	0.03231891	0.107132635351873
Alligator	15594	XM_006016745_AS	XM_006262145_AM	537	0.00082001	0.02075359	0.0395117182135717
Alligator	15595	XM_006036000_AS	XM_006268308_AM	292	0.01053970	0.01462272	0.720775614933473
Alligator	15596	XM_006033753_AS	XM_014604052_AM	183	0.13349819	0.19064617	0.700240608033196
Alligator	15597	XM_014597848_AM	XM_014527536_AS	366	0.00823618	0.05099309	0.161515609271766
Alligator	15598	XM_006264510_AM	XM_006028039_AS	596	0.00730066	0.00732458	0.996734283740501
Alligator	15599	XM_014602505_AM	XM_014518526_AS	421	0.00724956	0.02783735	0.260425651148547
Alligator	15600	XM_014527340_AS	XM_014597890_AM	1092	0.03982068	0.07943926	0.501272041053756
Alligator	15601	XM_014525491_AS	XM_014598859_AM	1215	0.00181362	0.05266861	0.0344345521934222
Alligator	15602	XM_006033511_AS	XM_006266484_AM	221	0.00806459	0.05033335	0.160223589329937
Alligator	15603	XM_006017334_AS	XM_006264030_AM	854	0.00398854	0.02023732	0.197088349643135
Alligator	15604	XM_006263872_AM	XM_006026604_AS	393	0.00108972	0.02337852	0.0466120182115891
Alligator	15605	XM_014600967_AM	XM_014519800_AS	158	0.00582810	0.00776204	0.750846426970229
Alligator	15606	XM_006017522_AS	XM_014608826_AM	480	0.00925366	0.04679880	0.1977328478508
Alligator	15607	XM_006017167_AS	XM_014597889_AM	174	0.02615784	0.07922927	0.330153742423728
Alligator	15608	XM_014518740_AS	XM_006270387_AM	68	0.02578127	0.09206947	0.280019750303765
Alligator	15609	XM_014602782_AM	XM_014522012_AS	308	0.07571824	0.15549439	0.486951587127999
Alligator	15610	XM_006257812_AM	XM_006026435_AS	530	0.00162250	0.01417812	0.114436892902585
Alligator	15611	XM_014611147_AM	XM_006019333_AS	444	0.00294214	0.03631072	0.0810267601413577
Alligator	15612	XM_014610952_AM	XM_006014722_AS	716	0.00448432	0.02265544	0.197935683438503
Alligator	15613	XM_014609823_AM	XM_014525957_AS	2069	0.00746633	0.03489200	0.213984007795483
Alligator	15614	XM_014609559_AM	XM_006025930_AS	481	0.00441502	0.03328333	0.132649587646428
Alligator	15615	XM_014521191_AS	XM_014596271_AM	839	0.00000000	0.02317819	0
Alligator	15616	XM_006269660_AM	XM_006024162_AS	353	0.00123711	0.02027150	0.0610270576918334
Alligator	15617	XM_014519612_AS	XM_014607844_AM	569	0.00077175	0.02224674	0.0346904759978316
Alligator	15618	XM_014524985_AS	XM_014595655_AM	156	0.04112584	0.06329532	0.649745352421
Alligator	15619	XM_006019574_AS	XM_014603212_AM	316	0.00690295	0.04200164	0.164349534922922
Alligator	15620	XM_014605645_AM	XM_014517796_AS	765	0.01995073	0.02858050	0.698053917881073
Alligator	15621	XM_006020378_AS	XM_014610988_AM	164	0.00547698	0.04940057	0.110868761230893
Alligator	15622	XM_014600661_AM	XM_006036803_AS	213	0.00000000	0.01946055	0
Alligator	15623	XM_006014781_AS	XM_014605091_AM	1312	0.00453577	0.03284864	0.138080906850329
Alligator	15624	XM_006265457_AM	XM_006018079_AS	653	0.00916942	0.02159285	0.424650752448148
Alligator	15625	XM_006030357_AS	XM_006272557_AM	468	0.00000000	0.01226394	0
Alligator	15626	XM_006023825_AS	XM_006266877_AM	175	0.00475909	0.07093892	0.0670871504669087
Alligator	15627	XM_006025571_AS	XM_006262065_AM	213	0.07016710	0.08641373	0.811990177949731
Alligator	15628	XM_006037688_AS	XM_006265984_AM	281	0.00551328	0.04247596	0.129797654955886
Alligator	15629	XM_014521937_AS	XM_014602218_AM	963	0.00404799	0.01841525	0.219817271011797
Alligator	15630	XM_006024418_AS	XM_006258057_AM	328	0.00548135	0.01607025	0.341086790809104
Alligator	15631	XM_006261802_AM	XM_006015984_AS	427	0.00101240	0.03140907	0.0322327276802529
Alligator	15632	XM_006018187_AS	XM_006260224_AM	431	0.00000000	0.00990658	0
Alligator	15633	XM_006020385_AS	XM_006258151_AM	161	0.00277265	0.00826455	0.335487110610983
Alligator	15634	XM_006270009_AM	XM_006022504_AS	831	0.00206274	0.01096578	0.188107001964293
Alligator	15636	XM_006276261_AM	XM_006020403_AS	333	0.00134409	0.02397008	0.0560736551567621
Alligator	15637	XM_014611508_AM	XM_014519165_AS	1240	0.00311464	0.01966318	0.158399607794873
Alligator	15638	XM_006026093_AS	XM_006259010_AM	387	0.00226715	0.00724206	0.313053192047567
Alligator	15639	XM_006039145_AS	XM_014602884_AM	960	0.00307884	0.02021175	0.152329214442094
Alligator	15640	XM_006037107_AS	XM_014596587_AM	405	0.00000000	0.02137912	0
Alligator	15641	XM_006020452_AS	XM_014602489_AM	729	0.07355971	0.11425928	0.643796372600983
Alligator	15643	XM_014527879_AS	XM_006263182_AM	1048	0.00917075	0.06460277	0.141955987336147
Alligator	15644	XM_006032805_AS	XM_006269160_AM	782	0.00054980	0.02314552	0.0237540569406088
Alligator	15645	XM_014606593_AM	XM_014525611_AS	1697	0.00203524	0.02196511	0.0926578560271266
Alligator	15646	XM_006277633_AM	XM_006014962_AS	256	0.00691847	0.04969619	0.139215300005896
Alligator	15647	XM_006262901_AM	XM_014522696_AS	141	0.04565192	0.17378573	0.262690843488703
Alligator	15648	XM_006027508_AS	XM_006268477_AM	296	0.01154285	0.04343140	0.265771999060588
Alligator	15649	XM_006018532_AS	XM_006275560_AM	1207	0.00390626	0.02033161	0.192127431128179
Alligator	15650	XM_006269376_AM	XM_014525986_AS	941	0.00325053	0.01981319	0.164058892081487
Alligator	15651	XM_006263743_AM	XM_006023522_AS	641	0.00476922	0.03173278	0.150293166876649
Alligator	15652	XM_006262211_AM	XM_006034928_AS	624	0.00417974	0.02110339	0.198060122094128
Alligator	15653	XM_006267245_AM	XM_006016891_AS	172	0.00757423	0.00852888	0.888068538893735
Alligator	15654	XM_014596489_AM	XM_014526671_AS	463	0.00375470	0.01256574	0.29880452723039
Alligator	15655	XM_006024349_AS	XM_014610552_AM	208	0.00853646	0.02665467	0.320261327564738
Alligator	15656	XM_006268712_AM	XM_006017576_AS	252	0.00922237	0.07487509	0.123170068977546
Alligator	15657	XM_006023047_AS	XM_006266141_AM	420	0.01168579	0.05323742	0.219503311768301
Alligator	15658	XM_006262538_AM	XM_006015870_AS	2017	0.00548265	0.02439719	0.224724650666737
Alligator	15659	XM_006015262_AS	XM_006257981_AM	181	0.00501481	0.01693248	0.296165121706921
Alligator	15660	XM_006019733_AS	XM_006272335_AM	205	0.00000000	0.03525914	0
Alligator	15661	XM_014521984_AS	XM_014608247_AM	586	0.00372533	0.00730822	0.509745191031469
Alligator	15662	XM_006258974_AM	XM_014521788_AS	152	0.05030096	0.10907593	0.461155453820105
Alligator	15665	XM_006037102_AS	XM_006275970_AM	106	0.00403498	0.01452830	0.277732425679536
Alligator	15667	XM_006033003_AS	XM_006269984_AM	171	0.00249221	0.04641852	0.0536899927011891
Alligator	15668	XM_006272089_AM	XM_006031088_AS	1075	0.00202484	0.02020778	0.100201011689557
Alligator	15669	XM_006258793_AM	XM_014522842_AS	528	0.00500141	0.02133477	0.234425306670754
Alligator	15670	XM_014610824_AM	XM_006037094_AS	272	0.01972987	0.03588895	0.549747763587399
Alligator	15671	XM_014521727_AS	XM_006270481_AM	942	0.00498906	0.01480717	0.336935417098608
Alligator	15672	XM_006263565_AM	XM_006026198_AS	2900	0.00074810	0.01555955	0.0480797966522168
Alligator	15673	XM_006017290_AS	XM_006268782_AM	185	0.00232829	0.04116259	0.056563253186935
Alligator	15674	XM_006023992_AS	XM_006278138_AM	467	0.01166815	0.03307333	0.352796346784554
Alligator	15675	XM_006258310_AM	XM_006023572_AS	413	0.00530412	0.01726198	0.307271819339381
Alligator	15676	XM_014522640_AS	XM_014608057_AM	1533	0.00140085	0.02981265	0.0469884428254449
Alligator	15677	XM_006019454_AS	XM_006265689_AM	496	0.00346922	0.03700648	0.0937462844345098
Alligator	15678	XM_006270893_AM	XM_006023151_AS	497	0.00087159	0.02369397	0.0367853086671419
Alligator	15679	XM_014524830_AS	XM_006272351_AM	284	0.01850994	0.04746751	0.389949672944715
Alligator	15680	XM_006258743_AM	XM_006015368_AS	246	0.00000000	0.02918656	0
Alligator	15681	XM_006020074_AS	XM_014606019_AM	685	0.00319625	0.02716174	0.117674714506508
Alligator	15682	XM_014525000_AS	XM_014599342_AM	630	0.03945947	0.08203368	0.481015480470948
Alligator	15683	XM_006270151_AM	XM_006017951_AS	1093	0.00355533	0.01773818	0.200433753631996
Alligator	15684	XM_014598018_AM	XM_006028205_AS	302	0.01001923	0.02508595	0.399396076289716
Alligator	15685	XM_006016475_AS	XM_006269628_AM	309	0.00273255	0.02093463	0.130527742787907
Alligator	15686	XM_006275003_AM	XM_006031192_AS	512	0.00000000	0.02845291	0
Alligator	15687	XM_006265844_AM	XM_006016806_AS	996	0.00756655	0.03076279	0.245964361489969
Alligator	15688	XM_014603576_AM	XM_006023335_AS	318	0.02655462	0.04414584	0.601520324451862
Alligator	15689	XM_014518056_AS	XM_014598434_AM	2509	0.00226317	0.02697049	0.0839128247206484
Alligator	15690	XM_006020644_AS	XM_006261947_AM	296	0.00000000	0.01598640	0
Alligator	15691	XM_006016942_AS	XM_006265749_AM	588	0.00148148	0.02965790	0.0499522892719984
Alligator	15692	XM_014517066_AS	XM_006271524_AM	1813	0.01032323	0.02655909	0.388689145599492
Alligator	15693	XM_006263045_AM	XM_006032242_AS	310	0.00432226	0.01729806	0.249869638560625
Alligator	15694	XM_006020995_AS	XM_006270889_AM	260	0.00170455	0.03180689	0.0535905899633696
Alligator	15695	XM_014597096_AM	XM_006020919_AS	649	0.00946972	0.05416905	0.174817908012047
Alligator	15696	XM_006032180_AS	XM_006258422_AM	220	0.00000000	0.01963035	0
Alligator	15697	XM_006030605_AS	XM_014610487_AM	205	0.05180295	0.17280343	0.299779639790715
Alligator	15698	XM_006024449_AS	XM_006269917_AM	329	0.01175087	0.01883190	0.623987489313346
Alligator	15699	XM_006032175_AS	XM_006264720_AM	521	0.00336371	0.01085501	0.309876269114446
Alligator	15700	XM_006273773_AM	XM_006032450_AS	370	0.00473094	0.00382898	1.23556142889229
Alligator	15701	XM_006270533_AM	XM_006030788_AS	308	0.09382494	0.19530405	0.480404477019294
Alligator	15702	XM_006028175_AS	XM_006269510_AM	130	0.00686111	0.02087091	0.328740337627827
Alligator	15703	XM_006278051_AM	XM_006021096_AS	199	0.00873690	0.02230648	0.391675423464392
Alligator	15704	XM_006276681_AM	XM_006023320_AS	343	0.00256055	0.02473601	0.103515077815703
Alligator	15706	XM_006272721_AM	XM_006033772_AS	976	0.00356441	0.01639613	0.217393372704413
Alligator	15707	XM_006275193_AM	XM_014525933_AS	698	0.00555672	0.03945395	0.140840650936091
Alligator	15708	XM_006015195_AS	XM_014594763_AM	2023	0.00301670	0.03387963	0.0890417044105854
Alligator	15709	XM_014599806_AM	XM_006025775_AS	84	0.00000000	0.01680743	0
Alligator	15710	XM_014523671_AS	XM_006269728_AM	287	0.00631749	0.03639835	0.173565285239578
Alligator	15711	XM_006014941_AS	XM_014597040_AM	307	0.00288879	0.03604297	0.0801485005259001
Alligator	15712	XM_006261275_AM	XM_006031994_AS	1233	0.00155449	0.02732774	0.0568832256161688
Alligator	15713	XM_006028561_AS	XM_006259622_AM	431	0.00201545	0.02375764	0.0848337629495185
Alligator	15714	XM_014609288_AM	XM_006016423_AS	799	0.00000000	0.01469735	0
Alligator	15715	XM_014521190_AS	XM_014596269_AM	423	0.00922064	0.04673569	0.197293331926842
Alligator	15716	XM_006262870_AM	XM_006015552_AS	1763	0.00458856	0.02234469	0.205353486667302
Alligator	15717	XM_014523011_AS	XM_014610365_AM	1339	0.00199303	0.04734894	0.0420923889742833
Alligator	15718	XM_006035783_AS	XM_014594528_AM	160	0.00000000	0.06683455	0
Alligator	15719	XM_014599267_AM	XM_014523010_AS	1056	0.00292775	0.02233823	0.131064547191071
Alligator	15720	XM_014606801_AM	XM_006015315_AS	356	0.04359328	0.12934396	0.337033750938196
Alligator	15721	XM_006015081_AS	XM_006277650_AM	689	0.00317494	0.02920077	0.108727954776535
Alligator	15722	XM_006016798_AS	XM_006265823_AM	322	0.00822583	0.02625131	0.313349314758006
Alligator	15723	XM_006020111_AS	XM_014605918_AM	311	0.09765731	0.22557899	0.432918464614103
Alligator	15724	XM_006269343_AM	XM_006016003_AS	265	0.00167224	0.01025657	0.163040860638596
Alligator	15725	XM_014606387_AM	XM_006027810_AS	545	0.00390677	0.02016444	0.193745524299212
Alligator	15726	XM_014518211_AS	XM_014598561_AM	1179	0.00907727	0.01983805	0.457568662242509
Alligator	15727	XM_014605494_AM	XM_014520237_AS	203	0.00216061	0.01387323	0.155739506949715
Alligator	15728	XM_006259233_AM	XM_006037395_AS	1945	0.00539949	0.03004909	0.179688968950474
Alligator	15729	XM_006016230_AS	XM_014610423_AM	328	0.01337828	0.05880932	0.227485711448457
Alligator	15730	XM_006271784_AM	XM_006016302_AS	437	0.00690965	0.01376580	0.501943221607171
Alligator	15731	XM_014597855_AM	XM_014526704_AS	352	0.00000000	0.01833552	0
Alligator	15732	XM_006277528_AM	XM_006036034_AS	435	0.00693360	0.02447057	0.283344441915329
Alligator	15733	XM_014607624_AM	XM_006029949_AS	836	0.00051863	0.01923743	0.0269594223344802
Alligator	15734	XM_006026241_AS	XM_014598766_AM	275	0.05014192	0.12448000	0.402811053984576
Alligator	15735	XM_014523835_AS	XM_006273210_AM	679	0.00188502	0.01365225	0.138073943855408
Alligator	15736	XM_014520128_AS	XM_014600955_AM	762	0.00224740	0.01605950	0.139942090351505
Alligator	15737	XM_014517485_AS	XM_006261710_AM	695	0.00599314	0.04786514	0.125208868082283
Alligator	15738	XM_006028822_AS	XM_006260933_AM	1606	0.00320935	0.01891204	0.169698773902762
Alligator	15739	XM_014525436_AS	XM_014597387_AM	786	0.00731482	0.02730792	0.267864414426291
Alligator	15740	XM_006271309_AM	XM_006016955_AS	85	0.04567212	0.11068203	0.412642594285631
Alligator	15741	XM_006264477_AM	XM_006018850_AS	394	0.00668094	0.04414391	0.151344545600967
Alligator	15742	XM_006269989_AM	XM_006036988_AS	739	0.00655449	0.05261043	0.124585372140087
Alligator	15743	XM_006038579_AS	XM_006264559_AM	1003	0.00351713	0.02937096	0.119748554354369
Alligator	15744	XM_014520427_AS	XM_014609121_AM	760	0.00112417	0.03273061	0.0343461365370215
Alligator	15745	XM_014608202_AM	XM_006029699_AS	376	0.00531185	0.04639698	0.114486977385166
Alligator	15746	XM_014601586_AM	XM_006035289_AS	594	0.03057138	0.06720912	0.454869517708311
Alligator	15747	XM_006266908_AM	XM_006035904_AS	440	0.00099917	0.00947880	0.105411022492299
Alligator	15748	XM_014598173_AM	XM_006028208_AS	4663	0.00746539	0.01384157	0.539345608915752
Alligator	15749	XM_006030716_AS	XM_014605816_AM	164	0.01076493	0.07121729	0.151156130765436
Alligator	15750	XM_014527297_AS	XM_014605593_AM	623	0.02094687	0.04077883	0.513670205839648
Alligator	15751	XM_014601666_AM	XM_014522334_AS	356	0.01681105	0.02850699	0.589716767712059
Alligator	15752	XM_014526839_AS	XM_006270026_AM	315	0.06048890	0.10524913	0.57472114021275
Alligator	15753	XM_014593675_AM	XM_014518137_AS	245	0.00000000	0.01213373	0
Alligator	15754	XM_014611384_AM	XM_006030250_AS	2498	0.01388607	0.02852285	0.486840200050135
Alligator	15755	XM_014593763_AM	XM_014518416_AS	699	0.00557969	0.03424275	0.16294514897314
Alligator	15756	XM_006264153_AM	XM_014519375_AS	816	0.00317797	0.03121626	0.101804956775732
Alligator	15757	XM_006028662_AS	XM_006271494_AM	608	0.00140433	0.02552352	0.0550210159100312
Alligator	15758	XM_006020024_AS	XM_006259754_AM	176	0.00254022	0.01511386	0.168072219803545
Alligator	15759	XM_014610731_AM	XM_014521056_AS	257	0.02959834	0.06404957	0.462116139109131
Alligator	15760	XM_006026193_AS	XM_014595344_AM	105	0.00804297	0.04763505	0.168845629426231
Alligator	15761	XM_006024951_AS	XM_014606697_AM	175	0.01270140	0.02381152	0.533414078563653
Alligator	15762	XM_006030294_AS	XM_014604000_AM	455	0.00592742	0.02626089	0.22571283760756
Alligator	15763	XM_014521072_AS	XM_006273679_AM	725	0.00294595	0.01705527	0.172729602052621
Alligator	15764	XM_006024714_AS	XM_014609560_AM	453	0.00383694	0.02264323	0.169451973062147
Alligator	15765	XM_014593842_AM	XM_006021601_AS	811	0.00423468	0.02262188	0.187193990950354
Alligator	15766	XM_006258312_AM	XM_006030031_AS	473	0.02452408	0.04663882	0.525829770135694
Alligator	15767	XM_014527863_AS	XM_014597645_AM	562	0.00686678	0.01642401	0.418093997750854
Alligator	15768	XM_006017711_AS	XM_006272939_AM	309	0.00000000	0.01026534	0
Alligator	15769	XM_006020153_AS	XM_006275101_AM	374	0.00470682	0.02643445	0.178056286398998
Alligator	15770	XM_006264025_AM	XM_006029865_AS	589	0.01708946	0.02505975	0.681948542982272
Alligator	15771	XM_006267516_AM	XM_006020803_AS	456	0.00284114	0.00973776	0.291765251967598
Alligator	15772	XM_014611503_AM	XM_014519160_AS	1010	0.00126413	0.01698914	0.0744081218943396
Alligator	15773	XM_006278771_AM	XM_006025052_AS	549	0.01048898	0.04920858	0.213153478519396
Alligator	15774	XM_014517065_AS	XM_014596539_AM	249	0.02358960	0.06621946	0.356233650953964
Alligator	15775	XM_006276356_AM	XM_006034691_AS	1504	0.00803221	0.02605442	0.308285887768755
Alligator	15776	XM_006263310_AM	XM_006027260_AS	643	0.00428669	0.01733746	0.247250173900906
Alligator	15777	XM_006267331_AM	XM_006027484_AS	316	0.00857458	0.03778343	0.226940222208518
Alligator	15778	XM_006267346_AM	XM_014527548_AS	284	0.00000000	0.01048968	0
Alligator	15779	XM_006271104_AM	XM_014526159_AS	177	0.00524249	0.04879770	0.107433137217533
Alligator	15780	XM_006023122_AS	XM_006269933_AM	349	0.00247832	0.03869053	0.0640549509143452
Alligator	15781	XM_006267248_AM	XM_006016892_AS	262	0.02711777	0.02748819	0.986524394658215
Alligator	15782	XM_006266721_AM	XM_006019653_AS	362	0.00235317	0.03042793	0.0773358555774251
Alligator	15783	XM_006028450_AS	XM_006274407_AM	355	0.00000000	0.02626089	0
Alligator	15784	XM_006032010_AS	XM_014601217_AM	136	0.00000000	0.05783211	0
Alligator	15785	XM_006274658_AM	XM_006037230_AS	492	0.00990559	0.03720362	0.266253391471045
Alligator	15786	XM_006259998_AM	XM_006024377_AS	1139	0.00289055	0.04214945	0.068578593552229
Alligator	15787	XM_006269556_AM	XM_006028581_AS	334	0.01383590	0.08751043	0.158105725226124
